recent_war,trauma,12
recent_war,Veterans,11
recent_war,exposure,11
recent_war,Soldiers,9
recent_war,victims,8
recent_war,combat,8
recent_war,wounded,7
recent_war,Croatia,7
recent_war,Outcomes,6
recent_war,women,5
recent_war,world_war,5
recent_war,war_injuries,4
recent_war,death,4
recent_war,brain,4
recent_war,war_veterans,4
recent_war,armed_conflict,4
recent_war,Violence,4
recent_war,anxiety,3
recent_war,fractures,3
recent_war,cardiopulmonary_bypass,3
recent_war,females,3
recent_war,rehabilitation,3
recent_war,Malaria,3
recent_war,mental_disorders,3
recent_war,suffering,3
recent_war,less,3
recent_war,survivors,3
recent_war,head_injuries,3
recent_war,stress,3
recent_war,terrorists,2
recent_war,amputation,2
recent_war,heart,2
recent_war,north,2
recent_war,morbidity,2
recent_war,Blast_injuries,2
recent_war,disorder,2
recent_war,girls,2
recent_war,war_on_drugs,2
recent_war,foreign_body,2
recent_war,limb,2
recent_war,psychological_trauma,2
recent_war,burns,2
recent_war,PTSD_patients,2
recent_war,soldiers_and_civilians,2
recent_war,chemical_warfare,2
recent_war,migration,2
recent_war,sanitation,2
recent_war,warfare,2
recent_war,first_world_war,2
recent_war,laceration,2
recent_war,wall,2
recent_war,explosives,2
recent_war,explosion,2
recent_war,chromosome_aberrations,2
recent_war,injury_severity_score,2
recent_war,attention,2
recent_war,leaders,2
recent_war,sexual_violence,2
recent_war,traumatic_brain_injury,2
recent_war,uranium,2
recent_war,measles,2
recent_war,depression,2
recent_war,substance_abuse,2
recent_war,terrorism,2
recent_war,cross_sectional,2
recent_war,weapons,2
recent_war,PTSD_diagnosis,2
recent_war,abuse,2
recent_war,wartime,2
recent_war,family_members,2
trauma,Veterans,537
trauma,exposure,397
trauma,Soldiers,375
trauma,combat,595
trauma,wounded,150
trauma,Croatia,67
trauma,Outcomes,568
trauma,women,179
trauma,world_war,314
trauma,death,292
trauma,brain,131
trauma,war_veterans,164
trauma,armed_conflict,85
trauma,anxiety,211
trauma,fractures,207
trauma,cardiopulmonary_bypass,1
trauma,females,182
trauma,rehabilitation,114
trauma,mental_disorders,59
trauma,suffering,170
trauma,less,306
trauma,survivors,420
trauma,head_injuries,81
trauma,stress,172
trauma,terrorists,51
trauma,amputation,141
trauma,north,44
trauma,morbidity,137
trauma,Blast_injuries,121
trauma,disorder,178
trauma,war_on_drugs,2
trauma,foreign_body,80
trauma,limb,101
trauma,psychological_trauma,24
trauma,burns,96
trauma,PTSD_patients,82
trauma,soldiers_and_civilians,14
trauma,chemical_warfare,11
trauma,migration,36
trauma,warfare,112
trauma,laceration,39
trauma,wall,23
trauma,explosives,146
trauma,explosion,105
trauma,attention,131
trauma,leaders,21
trauma,sexual_violence,26
trauma,traumatic_brain_injury,77
trauma,uranium,1
trauma,measles,2
trauma,depression,317
trauma,substance_abuse,34
trauma,terrorism,52
trauma,cross_sectional,88
trauma,weapons,74
trauma,PTSD_diagnosis,62
trauma,abuse,116
trauma,wartime,156
trauma,family_members,50
Veterans,exposure,1733
Veterans,combat,1423
Veterans,wounded,203
Veterans,Croatia,73
Veterans,women,565
Veterans,world_war,1042
Veterans,brain,246
Veterans,war_veterans,3876
Veterans,armed_conflict,47
Veterans,anxiety,439
Veterans,females,676
Veterans,rehabilitation,324
Veterans,mental_disorders,331
Veterans,suffering,350
Veterans,less,970
Veterans,survivors,146
Veterans,head_injuries,92
Veterans,stress,391
Veterans,terrorists,8
Veterans,north,59
Veterans,morbidity,387
Veterans,Blast_injuries,90
Veterans,disorder,687
Veterans,foreign_body,12
Veterans,limb,96
Veterans,psychological_trauma,72
Veterans,PTSD_patients,200
Veterans,soldiers_and_civilians,4
Veterans,migration,17
Veterans,wall,15
Veterans,explosives,33
Veterans,explosion,36
Veterans,attention,373
Veterans,leaders,35
Veterans,uranium,196
Veterans,depression,1095
Veterans,substance_abuse,246
Veterans,terrorism,5
Veterans,cross_sectional,562
Veterans,weapons,27
Veterans,PTSD_diagnosis,276
Veterans,abuse,145
Veterans,family_members,109
exposure,Croatia,29
exposure,north,63
Soldiers,combat,860
Soldiers,wounded,306
Soldiers,Croatia,108
Soldiers,women,190
Soldiers,world_war,375
Soldiers,death,213
Soldiers,brain,37
Soldiers,war_veterans,97
Soldiers,armed_conflict,96
Soldiers,anxiety,179
Soldiers,females,207
Soldiers,rehabilitation,163
Soldiers,mental_disorders,71
Soldiers,suffering,80
Soldiers,less,279
