asthma,exposure,57
asthma,Veterans,36
asthma,world_war,33
asthma,respiratory_symptoms,23
asthma,air_pollution,23
asthma,less,18
asthma,attack,18
asthma,respiratory_tract,17
asthma,war_veterans,16
asthma,lung,14
asthma,chronic_disease,13
asthma,Many_children,12
asthma,lung_function,12
asthma,burden,11
asthma,war_zone,10
asthma,disorder,9
asthma,adults,9
asthma,measles,9
asthma,fear,8
asthma,socioeconomic_status,8
asthma,stress,8
asthma,dysfunction,8
asthma,toll,8
asthma,women,8
asthma,psychological_impact,8
asthma,stressors,8
asthma,picture,8
asthma,war-related_trauma,8
asthma,cumulative_exposure,8
asthma,cross_sectional,8
asthma,occupation,8
asthma,young,7
asthma,onset_of_symptoms,6
asthma,postwar_period,6
asthma,young_children,6
asthma,stomach,6
asthma,females,6
asthma,tug-of-war,6
asthma,recognition,6
asthma,adolescents,5
asthma,wartime,5
asthma,pyridostigmine,5
asthma,clinical_symptoms,5
asthma,depression,5
asthma,sulfur_mustard,5
asthma,mustard_gas,5
asthma,gas,5
asthma,body,5
asthma,inhibition,5
asthma,fibromyalgia,4
asthma,movement,4
asthma,morbidity,4
asthma,headache,4
asthma,school_children,4
asthma,dust_storms,4
asthma,Iraqi_Freedom,3
asthma,fatigue,3
asthma,immigrants,3
asthma,risk_of_later_development,3
asthma,decompression,3
asthma,anxiety,3
asthma,veteran_group,3
asthma,Australian_veterans,3
asthma,immunology,3
asthma,warfare_agents,3
asthma,duodenal_ulcer,3
asthma,lung_disease,3
asthma,complaints,3
asthma,north,3
asthma,drinking,3
