isolation,less,25
isolation,exposure,19
isolation,recognition,16
isolation,stress,13
isolation,combat,12
isolation,fear,11
isolation,terrorists,10
isolation,weapons,10
isolation,burden,6
isolation,sequence,6
isolation,north,6
isolation,coordination,6
isolation,explosives,5
isolation,rehabilitation_process,5
isolation,leaders,5
isolation,Croatia,4
isolation,villages,4
isolation,lung,4
isolation,psychological_trauma,3
isolation,shame,3
isolation,identity,3
isolation,opposition,3
isolation,drinking,3
isolation,combat-related_injuries,3
isolation,adolescents,2
isolation,disturbance,2
isolation,Korean_War,2
isolation,workload,2
isolation,immigrants,2
isolation,ear,2
isolation,collaboration,2
isolation,1930s,2
isolation,wounded,2
isolation,wall,2
isolation,territory,2
isolation,young_children,2
isolation,leishmaniasis,2
isolation,disease_epidemics,1
isolation,German_doctors,1
isolation,spouses,1
isolation,atomic_bombings,1
isolation,adolescence,1
isolation,war_activities,1
isolation,psychological_impact,1
isolation,suicidal_ideation,1
isolation,brain,1
isolation,breeding,1
isolation,aggressor,1
isolation,ovary,1
isolation,pyridostigmine,1
isolation,citizens,1
isolation,mass_destruction,1
isolation,reflections,1
isolation,terrorist_attacks,1
isolation,asylum,1
isolation,prevalence_of_PTSD,1
isolation,long-term_effects,1
isolation,sleep_disturbance,1
isolation,sister,1
isolation,stories,1
isolation,gangrene,1
isolation,wound_closure,1
isolation,Chronic_infections,1
isolation,compensation,1
isolation,alcohol-related_problems,1
isolation,plutonium,1
isolation,refugee_children,1
isolation,dementia,1
isolation,Prevalence_of_post-traumatic_stress_disorder,1
isolation,possible_bioterrorist_use,1
