severity_of_posttraumatic_stress_disorder,exposure,6
severity_of_posttraumatic_stress_disorder,combat,4
severity_of_posttraumatic_stress_disorder,fear,3
severity_of_posttraumatic_stress_disorder,brain,2
severity_of_posttraumatic_stress_disorder,symptoms_of_posttraumatic_stress_disorder,2
severity_of_posttraumatic_stress_disorder,substance_abuse,1
severity_of_posttraumatic_stress_disorder,OIF_veterans,1
severity_of_posttraumatic_stress_disorder,armed_conflict,1
severity_of_posttraumatic_stress_disorder,psychological_trauma,1
severity_of_posttraumatic_stress_disorder,combat_stress_reaction,1
severity_of_posttraumatic_stress_disorder,intelligence,1
severity_of_posttraumatic_stress_disorder,world_war,1
exposure,OIF_veterans,15
combat,fear,63
combat,brain,65
combat,symptoms_of_posttraumatic_stress_disorder,51
combat,OIF_veterans,36
combat,armed_conflict,51
combat,psychological_trauma,24
combat,combat_stress_reaction,32
fear,brain,39
fear,symptoms_of_posttraumatic_stress_disorder,4
fear,OIF_veterans,5
fear,armed_conflict,13
fear,psychological_trauma,8
fear,combat_stress_reaction,2
brain,symptoms_of_posttraumatic_stress_disorder,1
brain,OIF_veterans,2
brain,armed_conflict,16
brain,psychological_trauma,5
symptoms_of_posttraumatic_stress_disorder,OIF_veterans,5
substance_abuse,OIF_veterans,2
substance_abuse,armed_conflict,2
substance_abuse,intelligence,2
substance_abuse,world_war,8
psychological_trauma,combat_stress_reaction,1
