end_of_the_20th_century,world_war,6
end_of_the_20th_century,white_men,4
end_of_the_20th_century,war_veterans,4
end_of_the_20th_century,beginning_of_the_20th_century,3
end_of_the_20th_century,body,2
end_of_the_20th_century,adults,2
end_of_the_20th_century,drinking,2
end_of_the_20th_century,combat,2
end_of_the_20th_century,stomach,2
end_of_the_20th_century,distress,2
end_of_the_20th_century,acid,2
end_of_the_20th_century,stress,2
end_of_the_20th_century,twentieth_century,1
end_of_the_20th_century,end_of_the_19th_century,1
end_of_the_20th_century,less,1
end_of_the_20th_century,villages,1
end_of_the_20th_century,head_injuries,1
end_of_the_20th_century,social_relations,1
end_of_the_20th_century,school_children,1
end_of_the_20th_century,witnesses,1
end_of_the_20th_century,farm,1
end_of_the_20th_century,immigrants,1
end_of_the_20th_century,metal,1
end_of_the_20th_century,depression,1
