urology,world_war,44
urology,bladder,27
urology,second_world_war,27
urology,death,19
urology,stones,15
urology,wife,14
urology,struggle,13
urology,young,12
urology,duty,11
urology,twentieth_century,8
urology,heart,7
urology,movement,7
urology,memory,6
urology,leaders,6
urology,Iraqi_Freedom,5
urology,Operation_Iraqi,5
urology,end_of_the_19th_century,4
urology,fistula,4
urology,combat,3
urology,Nazi_era,3
urology,fate,3
urology,Socialism,3
urology,spinal_cord,3
urology,attention,3
urology,dysfunction,3
urology,trauma,3
urology,acceptance,3
urology,less,3
urology,bleeding,2
urology,prosthesis,2
urology,pelvis,2
urology,1960s,2
urology,recognition,2
urology,dialysis,2
urology,1950s,2
urology,collaboration,2
urology,complaints,2
urology,territory,2
urology,excision,1
urology,epilepsy,1
urology,wartime,1
urology,females,1
urology,calculations,1
urology,body,1
urology,20th_century,1
urology,metal,1
urology,aneurysms,1
urology,colostomy,1
urology,firearms,1
urology,stroke,1
urology,ovary,1
urology,satisfaction,1
urology,neck,1
urology,Outcomes,1
urology,Croatia,1
urology,armed_conflict,1
urology,disorder,1
urology,wall,1
urology,soft-tissue_injuries,1
urology,uranium_exposure,1
urology,inability,1
urology,brain,1
urology,testicular_cancer,1
urology,Veterans,1
urology,migration,1
urology,language,1
urology,illness,1
urology,war_veterans,1
urology,bone_lesions,1
urology,Nurses,1
world_war,leaders,109
world_war,end_of_the_19th_century,30
world_war,combat,215
world_war,fate,62
world_war,spinal_cord,13
world_war,less,309
world_war,1960s,162
world_war,recognition,126
world_war,collaboration,68
world_war,territory,89
world_war,colostomy,7
world_war,ovary,3
world_war,Croatia,30
world_war,armed_conflict,23
world_war,wall,21
world_war,soft-tissue_injuries,7
world_war,brain,98
bladder,twentieth_century,8
bladder,combat,6
bladder,spinal_cord,12
bladder,less,15
bladder,bleeding,7
bladder,pelvis,15
bladder,1960s,8
bladder,recognition,1
bladder,excision,11
bladder,females,10
bladder,body,17
bladder,colostomy,6
bladder,firearms,8
bladder,stroke,4
bladder,ovary,9
bladder,Croatia,1
bladder,armed_conflict,10
bladder,disorder,4
bladder,wall,6
bladder,soft-tissue_injuries,1
bladder,brain,3
bladder,bone_lesions,5
second_world_war,death,83
second_world_war,stones,8
second_world_war,wife,15
second_world_war,struggle,7
second_world_war,young,27
second_world_war,duty,11
second_world_war,twentieth_century,47
second_world_war,heart,17
