posttraumatic_stress,exposure,145
posttraumatic_stress,depression,100
posttraumatic_stress,anxiety,65
posttraumatic_stress,combat,63
posttraumatic_stress,adolescents,55
posttraumatic_stress,distress,53
posttraumatic_stress,cross_sectional,52
posttraumatic_stress,survivors,49
posttraumatic_stress,adults,48
posttraumatic_stress,less,47
posttraumatic_stress,world_war,46
posttraumatic_stress,females,45
posttraumatic_stress,psychological_distress,42
posttraumatic_stress,war_veterans,42
posttraumatic_stress,war_trauma,36
posttraumatic_stress,stress_reactions,36
posttraumatic_stress,attack,34
posttraumatic_stress,Iraqi_Freedom,32
posttraumatic_stress,women,31
posttraumatic_stress,disorder,31
posttraumatic_stress,war_zone,31
posttraumatic_stress,stress,28
posttraumatic_stress,war_experiences,25
posttraumatic_stress,attention,24
posttraumatic_stress,Operation_Iraqi,24
posttraumatic_stress,war-related_trauma,22
posttraumatic_stress,suffering,21
posttraumatic_stress,complaints,19
posttraumatic_stress,migration,18
posttraumatic_stress,OIF_veterans,18
posttraumatic_stress,fatigue,18
posttraumatic_stress,stressor,17
posttraumatic_stress,fear,17
posttraumatic_stress,adaptation,16
posttraumatic_stress,body,16
posttraumatic_stress,combat_veterans,16
posttraumatic_stress,Croatia,15
posttraumatic_stress,refugee_children,14
posttraumatic_stress,young,14
posttraumatic_stress,military_veterans,13
posttraumatic_stress,psychological_impact,13
posttraumatic_stress,prevalence_of_PTSD,13
posttraumatic_stress,immigrants,12
posttraumatic_stress,disturbance,12
posttraumatic_stress,asylum,12
posttraumatic_stress,long-term_effects,12
posttraumatic_stress,family_members,12
posttraumatic_stress,mood,12
posttraumatic_stress,mental_disorders,12
posttraumatic_stress,psychiatric_disorders,12
posttraumatic_stress,torture,12
posttraumatic_stress,war_exposure,11
posttraumatic_stress,current_PTSD,11
posttraumatic_stress,symptoms_of_posttraumatic_stress_disorder,11
posttraumatic_stress,abuse,11
posttraumatic_stress,prisoners_of_war,10
posttraumatic_stress,alcohol,10
posttraumatic_stress,occupation,10
posttraumatic_stress,movement,9
posttraumatic_stress,PTSD_diagnosis,9
posttraumatic_stress,eleven,9
posttraumatic_stress,reservists,8
posttraumatic_stress,intervention_group,8
posttraumatic_stress,cumulative_exposure,8
posttraumatic_stress,reintegration,8
posttraumatic_stress,Traumatic_war_experiences,8
posttraumatic_stress,Bosnian_refugees,8
posttraumatic_stress,Child_survivors,8
posttraumatic_stress,asylum_seekers,8
posttraumatic_stress,Japanese,7
exposure,OIF_veterans,15
exposure,Croatia,29
exposure,refugee_children,26
exposure,long-term_effects,82
depression,combat,170
depression,adolescents,95
depression,less,168
depression,world_war,198
depression,females,112
depression,psychological_distress,61
depression,war_veterans,158
depression,war_trauma,59
depression,attack,10
depression,stress,106
depression,war_experiences,35
depression,Operation_Iraqi,62
depression,OIF_veterans,44
depression,fatigue,29
depression,fear,33
depression,body,25
depression,Croatia,32
depression,refugee_children,12
depression,psychological_impact,11
depression,prevalence_of_PTSD,31
