anastomosis,colon,33
anastomosis,injuries,27
anastomosis,world_war,22
anastomosis,colostomy,22
anastomosis,metal,16
anastomosis,Outcomes,15
anastomosis,shock,14
anastomosis,war_injuries,14
anastomosis,trauma,13
anastomosis,fistula,12
anastomosis,wounded,9
anastomosis,weeks,9
anastomosis,Soldiers,8
anastomosis,less,8
anastomosis,amputation,8
anastomosis,combat,8
anastomosis,injury_severity_score,8
anastomosis,gunshot,8
anastomosis,acid,7
anastomosis,blast,7
anastomosis,wall,7
anastomosis,stomach,6
anastomosis,wounded_soldiers,6
anastomosis,bleeding,6
anastomosis,Iraqi_Freedom,6
anastomosis,wartime,5
anastomosis,abscess,5
anastomosis,death,4
anastomosis,teeth,4
anastomosis,morbidity,4
anastomosis,civilian_trauma,3
anastomosis,pain,3
anastomosis,limb_salvage,3
anastomosis,missile,3
anastomosis,firearms,3
anastomosis,late_19th_century,3
anastomosis,army,3
anastomosis,shrapnel,3
anastomosis,illness,3
anastomosis,1980s,3
anastomosis,Croatia,3
anastomosis,ethics,3
anastomosis,1990s,3
anastomosis,resuscitation,3
anastomosis,war_casualties,3
anastomosis,Operation_Iraqi,3
anastomosis,Violence,3
anastomosis,amputation_rates,3
anastomosis,management_of_these_injuries,3
anastomosis,necrosis,3
anastomosis,20th_century,3
anastomosis,injury_severity,3
anastomosis,comorbidity,2
anastomosis,trauma_patients,2
anastomosis,revolution,2
anastomosis,survival,2
anastomosis,major_vascular_injuries,2
anastomosis,projectiles,2
anastomosis,nerve,2
anastomosis,limb,2
anastomosis,neck,2
anastomosis,excision,2
anastomosis,fractures,2
anastomosis,first_world_war,2
anastomosis,bone_fractures,2
anastomosis,bladder,2
anastomosis,hemorrhage,2
anastomosis,grafting,2
anastomosis,women,2
anastomosis,stress,2
